ProductKey,ProductLabel,ProductName,Manufacturer,BrandName,ClassName,ColorName,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
1563,504094,"The Phone Company Teléfono PDA desbloqueado 3,5 pulgadas M530 Blanco",The Phone Company,The Phone Company,Normal,Blanco,Alto,123.24,268.0,2008-07-29,Activad
1564,504095,"The Phone Company Teléfono PDA desbloqueado 4,7 pulgadas L550 Blanco",The Phone Company,The Phone Company,Deluxe,Blanco,Alto,100.06,302.0,2007-01-13,Activad
1565,504096,"The Phone Company PDA de mano 3,5 pulgadas M610 Blanco",The Phone Company,The Phone Company,Normal,Blanco,Alto,117.27,255.0,2008-10-17,Activad
1566,504097,"The Phone Company PDA de mano 3,7 pulgadas M630 Blanco",The Phone Company,The Phone Company,Normal,Blanco,Alto,122.32,266.0,2009-07-21,Activad
1567,504098,"The Phone Company PDA de mano 4,7 pulgadas L650 Blanco",The Phone Company,The Phone Company,Deluxe,Blanco,Alto,128.88,389.0,2006-02-12,Activad
1568,504099,"The Phone Company Palm PDA 3,5 pulgadas M810 Blanco",The Phone Company,The Phone Company,Normal,Blanco,Alto,128.76,280.0,2006-01-01,Activad
1569,504100,"The Phone Company Palm PDA 3,7 pulgadas M830 Blanco",The Phone Company,The Phone Company,Normal,Blanco,Alto,137.5,299.0,2009-03-15,Activad
1570,504101,"The Phone Company Palm PDA 4,7 pulgadas L850 Blanco",The Phone Company,The Phone Company,Deluxe,Blanco,Alto,131.87,398.0,2009-03-15,Activad
1571,602001,SV Reproductor de DVD M100 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,26.21,56.99,2009-01-09,Activad
1572,602002,SV Reproductor de DVD M110 Plata,Southridge Video,Southridge Video,Normal,Plata,Medio,26.67,57.99,2009-01-09,Activad
1573,602003,SV Reproductor de DVD M120 Blanco,Southridge Video,Southridge Video,Normal,Blanco,Alto,27.13,58.99,2009-01-09,Activad
1574,602004,SV Reproductor de DVD M130 Gris,Southridge Video,Southridge Video,Normal,Gris,Alto,27.59,59.99,2009-01-09,Activad
1575,602005,SV Reproductor de DVD M140 Oro,Southridge Video,Southridge Video,Normal,Oro,Alto,28.05,60.99,2009-01-09,Activad
1576,602006,SV Películas de DVD E100 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Alto,6.62,12.99,2006-01-10,Activad
1577,602007,SV Grabadora de DVD L200 Negro,Southridge Video,Southridge Video,Deluxe,Negro,Alto,72.56,219.0,2007-09-19,Activad
1578,602008,SV Grabadora de DVD L210 Plata,Southridge Video,Southridge Video,Deluxe,Plata,Alto,72.56,219.0,2007-09-19,Activad
1579,602009,SV Grabadora de DVD L220 Blanco,Southridge Video,Southridge Video,Deluxe,Blanco,Alto,72.56,219.0,2007-09-19,Activad
1580,602010,SV Grabadora de DVD L230 Gris,Southridge Video,Southridge Video,Deluxe,Gris,Alto,72.56,219.0,2007-09-19,Activad
1581,602011,SV Grabadora de DVD L240 Oro,Southridge Video,Southridge Video,Deluxe,Oro,Alto,72.56,219.0,2007-09-19,Activad
1582,602012,SV Carpeta de almacenamiento para 48 DVDs M50 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,8.27,17.99,2005-01-02,Activad
1583,602013,SV Carpeta de almacenamiento para 58 DVDs M55 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,6.39,13.89,2006-02-04,Activad
1584,602014,SV Carpeta de almacenamiento para 38 DVDs E25 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,5.09,9.99,2005-01-08,Activad
1585,602015,SV Carpeta de almacenamiento para 60 DVDs L20 Negro,Southridge Video,Southridge Video,Deluxe,Negro,Alto,7.58,22.89,2006-05-06,Activad
1586,602016,SV Carpeta de almacenamiento para 55 DVDs M56 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,5.82,12.66,2005-01-02,Activad
1587,602017,SV Carpeta de almacenamiento para 48 DVDs M50 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,8.27,17.99,2005-01-02,Activad
1588,602018,SV Carpeta de almacenamiento para 58 DVDs M55 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,6.39,13.89,2006-02-04,Activad
1589,602019,SV Carpeta de almacenamiento para 38 DVDs E25 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,5.09,9.99,2005-01-08,Activad
1590,602020,SV Carpeta de almacenamiento para 60 DVDs L20 Plata,Southridge Video,Southridge Video,Deluxe,Plata,Alto,7.58,22.89,2006-05-06,Activad
1591,602021,SV Carpeta de almacenamiento para 55 DVDs M56 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,5.82,12.66,2005-01-02,Activad
1592,602022,SV Carpeta de almacenamiento para 48 DVDs M50 Red,Southridge Video,Southridge Video,Normal,Red,Alto,8.27,17.99,2005-01-02,Activad
1593,602023,SV Carpeta de almacenamiento para 58 DVDs M55 Red,Southridge Video,Southridge Video,Normal,Red,Alto,6.39,13.89,2006-02-04,Activad
1594,602024,SV Carpeta de almacenamiento para 38 DVDs E25 Red,Southridge Video,Southridge Video,Economía,Red,Alto,5.09,9.99,2005-01-08,Activad
1595,602025,SV Carpeta de almacenamiento para 60 DVDs L20 Red,Southridge Video,Southridge Video,Deluxe,Red,Alto,7.58,22.89,2006-05-06,Activad
1596,602026,SV Carpeta de almacenamiento para 55 DVDs M56 Red,Southridge Video,Southridge Video,Normal,Red,Alto,5.82,12.66,2005-01-02,Activad
1597,602027,SV Grabadora externa de DVD M200 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,26.62,57.88,2008-06-02,Activad
1598,602028,SV Grabadora externa de DVD M200 Gris,Southridge Video,Southridge Video,Normal,Gris,Alto,26.62,57.88,2008-06-02,Activad
1599,602029,SV Grabadora externa de DVD M200 Azul,Southridge Video,Southridge Video,Normal,Azul,Alto,26.62,57.88,2008-06-02,Activad
1600,602030,SV Grabadora externa de DVD M200 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,26.62,57.88,2008-06-02,Activad
1601,602031,SV Reproductor de DVD portátil de 9 pulgadas M300 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,73.57,159.99,2006-05-06,Activad
1602,602032,SV Reproductor de DVD portátil de 12 pulgadas M400 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,82.77,179.99,2006-05-07,Activad
1603,602033,SV Reproductor de DVD portátil de 7 pulgadas E200 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,56.08,109.99,2006-05-08,Activad
1604,602034,SV Reproductor de DVD portátil de 14 pulgadas L100 Negro,Southridge Video,Southridge Video,Deluxe,Negro,Alto,86.14,259.99,2006-05-09,Activad
1605,602035,SV Reproductor de DVD portátil de 15 pulgadas L200 Negro,Southridge Video,Southridge Video,Deluxe,Negro,Medio,96.08,289.99,2006-05-10,Activad
1606,602036,SV Reproductor de DVD portátil de 9 pulgadas M300 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,73.57,159.99,2006-05-06,Activad
1607,602037,SV Reproductor de DVD portátil de 12 pulgadas M400 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,82.77,179.99,2006-05-07,Activad
1608,602038,SV Reproductor de DVD portátil de 7 pulgadas E200 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,56.08,109.99,2006-05-08,Activad
1609,602039,SV Reproductor de DVD portátil de 14 pulgadas L100 Plata,Southridge Video,Southridge Video,Deluxe,Plata,Alto,86.14,259.99,2006-05-09,Activad
1610,602040,SV Reproductor de DVD portátil de 15 pulgadas L200 Plata,Southridge Video,Southridge Video,Deluxe,Plata,Alto,96.08,289.99,2006-05-10,Activad
1611,602041,SV Reproductor de DVD portátil de 9 pulgadas M300 Blanco,Southridge Video,Southridge Video,Normal,Blanco,Alto,73.57,159.99,2006-05-06,Activad
1612,602042,SV Reproductor de DVD portátil de 12 pulgadas M400 Blanco,Southridge Video,Southridge Video,Normal,Blanco,Alto,82.77,179.99,2006-05-07,Activad
1613,602043,SV Reproductor de DVD portátil de 7 pulgadas E200 Blanco,Southridge Video,Southridge Video,Economía,Blanco,Alto,56.08,109.99,2006-05-08,Activad
1614,602044,SV Reproductor de DVD portátil de 14 pulgadas L100 Blanco,Southridge Video,Southridge Video,Deluxe,Blanco,Alto,86.14,259.99,2006-05-09,Activad
1615,602045,SV Reproductor de DVD portátil de 15 pulgadas L200 Blanco,Southridge Video,Southridge Video,Deluxe,Blanco,Alto,96.08,289.99,2006-05-10,Activad
1616,602046,Contoso Reproductor de DVD M100 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,26.21,56.99,2009-01-09,Activad
1617,602047,Contoso Reproductor de DVD M110 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,26.67,57.99,2009-01-09,Activad
1618,602048,Contoso Reproductor de DVD M120 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,27.13,58.99,2009-01-09,Activad
1619,602049,Contoso Reproductor de DVD M130 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Alto,27.59,59.99,2009-01-09,Activad
1620,602050,Contoso Reproductor de DVD M140 Oro,"Contoso, Ltd",Contoso,Normal,Oro,Alto,28.05,60.99,2009-01-09,Activad
1621,602051,Contoso Películas de DVD E100 Amarillo,"Contoso, Ltd",Contoso,Economía,Amarillo,Alto,6.62,12.99,2006-01-10,Activad
1622,602052,Contoso Grabadora de DVD L200 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Alto,72.56,219.0,2007-09-19,Activad
1623,602053,Contoso Grabadora de DVD L210 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Alto,72.56,219.0,2007-09-19,Activad
1624,602054,Contoso Grabadora de DVD L220 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Alto,72.56,219.0,2007-09-19,Activad
1625,602055,Contoso Grabadora de DVD L230 Gris,"Contoso, Ltd",Contoso,Deluxe,Gris,Alto,72.56,219.0,2007-09-19,Activad
1626,602056,Contoso Grabadora de DVD L240 Oro,"Contoso, Ltd",Contoso,Deluxe,Oro,Alto,72.56,219.0,2007-09-19,Activad
1627,602057,Contoso Carpeta de almacenamiento para 48 DVDs M50 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,8.27,17.99,2005-01-02,Activad
1628,602058,Contoso Carpeta de almacenamiento para 58 DVDs M55 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,6.39,13.89,2006-02-04,Activad
1629,602059,Contoso Carpeta de almacenamiento para 38 DVDs E25 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Alto,5.09,9.99,2005-01-08,Activad
1630,602060,Contoso Carpeta de almacenamiento para 60 DVDs L20 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Alto,7.58,22.89,2006-05-06,Activad
1631,602061,Contoso Carpeta de almacenamiento para 55 DVDs M56 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,5.82,12.66,2005-01-02,Activad
1632,602062,Contoso Carpeta de almacenamiento para 48 DVDs M50 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,8.27,17.99,2005-01-02,Activad
1633,602063,Contoso Carpeta de almacenamiento para 58 DVDs M55 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,6.39,13.89,2006-02-04,Activad
1634,602064,Contoso Carpeta de almacenamiento para 38 DVDs E25 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Alto,5.09,9.99,2005-01-08,Activad
1635,602065,Contoso Carpeta de almacenamiento para 60 DVDs L20 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Alto,7.58,22.89,2006-05-06,Activad
1636,602066,Contoso Carpeta de almacenamiento para 55 DVDs M56 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,5.82,12.66,2005-01-02,Activad
1637,602067,Contoso Carpeta de almacenamiento para 48 DVDs M50 Red,"Contoso, Ltd",Contoso,Normal,Red,Alto,8.27,17.99,2005-01-02,Activad
1638,602068,Contoso Carpeta de almacenamiento para 58 DVDs M55 Red,"Contoso, Ltd",Contoso,Normal,Red,Alto,6.39,13.89,2006-02-04,Activad
1639,602069,Contoso Carpeta de almacenamiento para 38 DVDs E25 Red,"Contoso, Ltd",Contoso,Economía,Red,Alto,5.09,9.99,2005-01-08,Activad
1640,602070,Contoso Carpeta de almacenamiento para 60 DVDs L20 Red,"Contoso, Ltd",Contoso,Deluxe,Red,Alto,7.58,22.89,2006-05-06,Activad
1641,602071,Contoso Carpeta de almacenamiento para 55 DVDs M56 Red,"Contoso, Ltd",Contoso,Normal,Red,Alto,5.82,12.66,2005-01-02,Activad
1642,602072,Contoso Grabadora externa de DVD M200 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,26.62,57.88,2008-06-02,Activad
1643,602073,Contoso Grabadora externa de DVD M200 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Alto,26.62,57.88,2008-06-02,Activad
1644,602074,Contoso Grabadora externa de DVD M200 Azul,"Contoso, Ltd",Contoso,Normal,Azul,Alto,26.62,57.88,2008-06-02,Activad
1645,602075,Contoso Grabadora externa de DVD M200 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,26.62,57.88,2008-06-02,Activad
1646,602076,Contoso Reproductor de DVD portátil de 9 pulgadas M300 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,73.57,159.99,2006-05-06,Activad
1647,602077,Contoso Reproductor de DVD portátil de 12 pulgadas M400 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,82.77,179.99,2006-05-07,Activad
1648,602078,Contoso Reproductor de DVD portátil de 7 pulgadas E200 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Alto,56.08,109.99,2006-05-08,Activad
1649,602079,Contoso Reproductor de DVD portátil de 14 pulgadas L100 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Alto,86.14,259.99,2006-05-09,Activad
1650,602080,Contoso Reproductor de DVD portátil de 15 pulgadas L200 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Alto,96.08,289.99,2006-05-10,Activad
1651,602081,Contoso Reproductor de DVD portátil de 9 pulgadas M300 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,73.57,159.99,2006-05-06,Activad
1652,602082,Contoso Reproductor de DVD portátil de 12 pulgadas M400 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,82.77,179.99,2006-05-07,Activad
1653,602083,Contoso Reproductor de DVD portátil de 7 pulgadas E200 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Alto,56.08,109.99,2006-05-08,Activad
1654,602084,Contoso Reproductor de DVD portátil de 14 pulgadas L100 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Alto,86.14,259.99,2006-05-09,Activad
1655,602085,Contoso Reproductor de DVD portátil de 15 pulgadas L200 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Alto,96.08,289.99,2006-05-10,Activad
1656,602086,Contoso Reproductor de DVD portátil de 9 pulgadas M300 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,73.57,159.99,2006-05-06,Activad
1657,602087,Contoso Reproductor de DVD portátil de 12 pulgadas M400 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,82.77,179.99,2006-05-07,Activad
1658,602088,Contoso Reproductor de DVD portátil de 7 pulgadas E200 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Alto,56.08,109.99,2006-05-08,Activad
1659,602089,Contoso Reproductor de DVD portátil de 14 pulgadas L100 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Alto,86.14,259.99,2006-05-09,Activad
1660,602090,Contoso Reproductor de DVD portátil de 15 pulgadas L200 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Alto,96.08,289.99,2006-05-10,Activad
1661,701001,MGS Videojuegos para niños E300 Amarillo,Tailspin Toys,Tailspin Toys,Economía,Amarillo,Alto,2.8,5.5,2008-03-09,Activad
1662,701002,MGS Videojuegos para estudiantes E400 Amarillo,Tailspin Toys,Tailspin Toys,Economía,Amarillo,Alto,3.56,6.99,2005-02-08,Activad
1663,701003,MGS Videojuegos para hombres M300 Amarillo,Tailspin Toys,Tailspin Toys,Normal,Amarillo,Alto,3.17,6.89,2009-01-02,Activad
1664,701004,MGS Videojuegos para mujeres M400 Amarillo,Tailspin Toys,Tailspin Toys,Normal,Amarillo,Alto,4.13,8.99,2006-02-08,Activad
1665,701005,MGS Videojuegos para chicos de 12 a 16 E600 Amarillo,Tailspin Toys,Tailspin Toys,Economía,Amarillo,Alto,2.54,4.99,2005-01-04,Activad
1666,701006,MGS Videojuegos para la oficina L299 Amarillo,Tailspin Toys,Tailspin Toys,Deluxe,Amarillo,Alto,5.6,16.89,2005-01-02,Activad
1667,701007,MGS Videojuegos para niños E300 Negro,Tailspin Toys,Tailspin Toys,Economía,Negro,Alto,2.8,5.5,2008-03-09,Activad
1668,701008,MGS Videojuegos para estudiantes E400 Negro,Tailspin Toys,Tailspin Toys,Economía,Negro,Alto,3.56,6.99,2005-02-08,Activad
1669,701009,MGS Videojuegos para hombres M300 Negro,Tailspin Toys,Tailspin Toys,Normal,Negro,Alto,3.17,6.89,2009-01-02,Activad
1670,701010,MGS Videojuegos para mujeres M400 Negro,Tailspin Toys,Tailspin Toys,Normal,Negro,Alto,4.13,8.99,2006-02-08,Activad
1671,701011,MGS Videojuegos para chicos de 12 a 16 E600 E600 Negro,Tailspin Toys,Tailspin Toys,Economía,Negro,Alto,2.54,4.99,2005-01-04,Activad
1672,701012,MGS Videojuegos para la oficina L299 Negro,Tailspin Toys,Tailspin Toys,Deluxe,Negro,Alto,5.6,16.89,2005-01-02,Activad
1673,701013,MGS Videojuegos para niños E300 Red,Tailspin Toys,Tailspin Toys,Economía,Red,Alto,2.8,5.5,2008-03-09,Activad
1674,701014,MGS Videojuegos para estudiantes E400 Red,Tailspin Toys,Tailspin Toys,Economía,Red,Alto,3.56,6.99,2005-02-08,Activad
1675,701015,MGS Videojuegos para hombres M300 Red,Tailspin Toys,Tailspin Toys,Normal,Red,Alto,3.17,6.89,2009-01-02,Activad
1676,701016,MGS Videojuegos para mujeres M400 Red,Tailspin Toys,Tailspin Toys,Normal,Red,Alto,4.13,8.99,2006-02-08,Activad
1677,701017,MGS Videojuegos para chicos de 12 a 16 E600 Red,Tailspin Toys,Tailspin Toys,Economía,Red,Alto,2.54,4.99,2005-01-04,Activad
1678,701018,MGS Videojuegos para la oficina L299 Red,Tailspin Toys,Tailspin Toys,Deluxe,Red,Alto,5.6,16.89,2005-01-02,Activad
1679,701019,MGS Videojuegos para niños E300 Plata,Tailspin Toys,Tailspin Toys,Economía,Plata,Alto,2.8,5.5,2008-03-09,Activad
1680,701020,MGS Videojuegos para estudiantes E400 Plata,Tailspin Toys,Tailspin Toys,Economía,Plata,Alto,3.56,6.99,2005-02-08,Activad
1681,701021,MGS Videojuegos para hombres M300 Plata,Tailspin Toys,Tailspin Toys,Normal,Plata,Alto,3.17,6.89,2009-01-02,Activad
1682,701022,MGS Videojuegos para mujeres M400 Plata,Tailspin Toys,Tailspin Toys,Normal,Plata,Alto,4.13,8.99,2006-02-08,Activad
1683,701023,MGS Videojuegos para chicos de 12 a 16 E600 Plata,Tailspin Toys,Tailspin Toys,Economía,Plata,Alto,2.54,4.99,2005-01-04,Activad
1684,701024,MGS Videojuegos para la oficina L299 Plata,Tailspin Toys,Tailspin Toys,Deluxe,Plata,Alto,5.6,16.89,2005-01-02,Activad
1685,701025,SV Videojuegos para niños E30 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Alto,2.75,5.39,2007-07-09,Activad
1686,701026,SV Videojuegos para estudiantes E40 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Alto,3.56,6.99,2005-02-12,Activad
1687,701027,SV Videojuegos para hombres M30 Amarillo,Southridge Video,Southridge Video,Normal,Amarillo,Alto,3.16,6.88,2009-01-12,Activad
1688,701028,SV Videojuegos para mujeres M40 Amarillo,Southridge Video,Southridge Video,Normal,Amarillo,Alto,4.08,8.88,2006-05-08,Activad
1689,701029,SV Videojuegos para chicos de 12 a 16 E60 Amarillo,Southridge Video,Southridge Video,Economía,Amarillo,Alto,2.54,4.98,2005-07-04,Activad
1690,701030,SV Videojuegos para la oficina L28 Amarillo,Southridge Video,Southridge Video,Deluxe,Amarillo,Alto,5.63,16.99,2005-08-02,Activad
1691,701031,SV Videojuegos para niños E30 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,2.75,5.39,2007-07-09,Activad
1692,701032,SV Videojuegos para estudiantes E40 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,3.56,6.99,2005-02-12,Activad
1693,701033,SV Videojuegos para hombres M30 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,3.16,6.88,2009-01-12,Activad
1694,701034,SV Videojuegos para mujeres M40 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,4.08,8.88,2006-05-08,Activad
1695,701035,SV Videojuegos para chicos de 12 a 16 E60 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,2.54,4.98,2005-07-04,Activad
